Job Title,Company Name,Location,Salary,Job Classification,Job Sub Classification,Facility,Posted Date,Job Type,Job Description,More Detail,Job ID,Job Sub Category,period_of_salary,Compensation,salary_currency
Credit Analyst Sme Wholesale,PT BANK SHINHAN INDONESIA,Jakarta Raya,not_written,Perbankan Layanan Finansial,Analisis Pelaporan,Not Written,2024-03-17,Full time,"Persyaratan:Pendidikan minimal S1Pengalaman minimal 3 tahun sebagai Credit Analyst SME dan Wholesale di PerbankanMemiliki kemampuan Analisa Keuangan Tugas dan Tanggung Jawab:Memeriksa kelengkapan proposal pengajuan kredit dari Kantor Pusat/ CabangMelaksanakan analisa kredit termasuk analisa usaha, analisa keuangan dan kemampuan membayar debitur dan analisa agunan serta memastikan laporan analisa kredit sesuai dengan kebijakan yang berlakuMemastikan pengajuan kredit dari Kantor Pusat/Cabang dapat diproses atau ditolak",https://www.jobstreet.co.id/id/job/74223041?type=standard&ref=search-standalone,74223041,DATA,not_written,not_written,not_written
Admin Data Analyst,PT GLORIA ORIGITA COSMETICS,Jakarta Selatan,not_written,Administrasi Dukungan Perkantoran,Asisten Administratif,Not Written,2024-03-16,Full time,"Persyaratan:Pendidikan minimal D3 semua jurusanPengalaman dibidang admin/data analyst minimal 1 tahunMenguasai komputer dan rumus - rumus Ms.Excel (vlookup, sum, if, pivot, dsb)Memahami filling (pengarsipan dokumen)Dapat bekerja secara tim dan individuFamiliar mengenai input database lebih diutamakanMempunyai inisiatif tinggi, cekatan, tekun dan telitiBersedia untuk bekerja dengan deadlineJadwal Kerja : Monday - Friday (09.00-17.00) Saturday (08.30-13.00)Lokasi Kerja : PT. Gloria Origita Cosmetics, JL. Ciputat Raya 19E, Pondok Pinang, Kebayoran Lama, Jakarta Selatan. 10 menit dari Pondok Indah Mall",https://www.jobstreet.co.id/id/job/73981799?type=standard&ref=search-standalone,73981799,DATA,not_written,not_written,not_written
Data Analyst Retail Fashion,WINOD RITEL INDONESIA,Gambir,not_written,Teknologi Informasi Komunikasi,Pengembangan Administrasi Database,Not Written,2024-03-16,Full time,"Gambaran Umum Pekerjaan :

Memahami dengan baik sistem database produk-produk perusahaan.
Memelihara sistem database perusahaan.
Berkolaborasi dengan Head Store untuk memperoleh data yang dibutuhkan perusahaan.
Mengatur data yang diperoleh untuk dikelola sesuai jenis datanya.
Mempresentasikan data yang telah diproses dalam sebuah rapat untuk dijelaskan kepada seluruh tim tentang data yang ada sehingga bisa digunakan sesuai kebutuhan
Merancang dan mengimplementasikan database, sistem pengumpulan data, analisis data, dan strategi lainnya dengan tujuan meningkatkan efisiensi dan kualitas statistik. 
Menganalisis, mengevaluasi, dan memahami tren atau pola dalam kumpulan data yang kompleks
Melakukan kerjasama dengan manajemen dalam menetapkan prioritas kebutuhan bisnis dan informasi.

Kualifikasi :- Usia maks.35 Tahun- Berpengalaman sebagai Data Analyst min. 1 tahun- Pendidikan D3/D4/S1 Jurusan Bisnis, Keuangan, atau lainnya yang sesuai- Menguasai rumus Microsoft Excel (wajib)- Memiliki skill problem-solving- Responsif dan komunikatif- Teliti dan rapi- Dapat berbahasa Indonesia dengan fasih- Bertanggungjawab, jujur, dan disiplin- Mampu bekerja dibawah tekanan- Memiliki kemampuan dan keterampilan analitis yang kuat dalam mempelajari fungsi bisnis dengan kemampuan untuk mengumpulkan, mengatur, menganalisis, mengevaluasi kebutuhan bisnis, dan menyebarkan informasi memperhatikan detail dan akurasi.Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi, Siang
Selasa: Pagi, Siang
Rabu: Pagi, Siang
Kamis: Pagi, Siang
Jum'at: Pagi, Siang


Diperlukan 1 tahun pengalaman kerja yang relevan untuk posisi ini
Kartu izin tinggal dapat diberikan untuk posisi ini
Tanggal mulai kerja: 26 February 2024",https://www.jobstreet.co.id/id/job/73991512?type=standard&ref=search-standalone,73991512,DATA,not_written,not_written,not_written
Financial Analyst,PT FASTBACK INDONESIA,Jakarta Raya,not_written,Akuntansi,Analisis Pelaporan,Not Written,2024-03-16,Full time,"The ideal candidate will be responsible for using their analytical mindset to analyze and interpret financial data, then relating it to potential business trends, issues and risk relating to the business. This candidate will feel comfortable using insights they have discovered to communicate important themes, discoveries, potential future value, and potential risk of the company into company leadership.  ResponsibilitiesAnalyze current, past, and potential future financial data and performance to make recommendations on investment decision.Comprehensively analyze financial information based on both routine and ad-hoc reports.Interpret financial data to recognize changing trends, patterns, and their meaning related to company performance and future expectation.Communicate financial insights suggesting business opportunities and issues to company leadership. Qualificationsat least bachelor’s degree in accounting, Economics, or Finance or equivalent experiencemore than 5 years' financial analysis and modelling experienceAdvanced knowledge of Excel",https://www.jobstreet.co.id/id/job/73840776?type=standout&ref=search-standalone,73840776,DATA,not_written,not_written,not_written
Data Engineer,PT KREDIT PINTAR INDONESIA,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Pengembangan Administrasi Database,Not Written,2024-03-16,Full time,"Job description Responsibilities : · Build and maintain big data platforms to support data analysis/visualization/development · Build and maintain efficient and stable data pipelines · Understand the evolving needs and challenges of platform users, and develop strong tools and platform features Job Requirements :  · Strong product experience working with tech & business teams · Familiar with Spark/Hadoop ecosystem · Familiar with Java or Scala or Python · Familiar with Kubernetes containerization",https://www.jobstreet.co.id/id/job/74026959?type=standard&ref=search-standalone,74026959,DATA,not_written,not_written,not_written
New Product Sourcing Analyst Months Contract For Maternity Leave,PT DARYA VARIA LABORATORIA TBK,Jakarta Selatan,not_written,Manufaktur Transportasi Logistik,Pembelian Pengadaan Inventaris,Not Written,2024-03-17,Kontrak,"Main Responsibilities : Search and improve sourcing database for new product’s new raw materials.Lead and Facilitate Finding vendor source of unique materials for New Product Development projects.100% Fulfillment of quality, distribution and accreditation documents for new vendor sourceEnsure availability on floor based on requested delivery date of sample and 1’st commercial NPD within time lineAttend to all NPD regular meetings, emails and communications.To make a portfolio of RM for new product materials. Job RequirementPharmacist, Male or Female.Minimal 1 year experience as Sourcing or 2 years sourcing NPDTeam player and With good collaboration with other related departments.Intermediate in English written and speaking.With good communication skills, results driven and responsibleHave experience in pharmaceutical companyProject Management, able to lead projectsFriendly using internet, browsing etcSuccess Measure100% On time and In full fulfilment of new materials for New products.100% action items fulfilment for the approval of source and raw materials in the NPD.Completion of portfolio of RM for new products.100% attendance in NPD meeting, no open or delay communications in emails, teams, etc.",https://www.jobstreet.co.id/id/job/74217589?type=standout&ref=search-standalone,74217589,DATA,not_written,not_written,not_written
Credit Analyst,PT BPR PRIMA KREDIT MANDIRI,Tangerang,not_written,Perbankan Layanan Finansial,Analisis Pelaporan,Not Written,2024-03-17,Full time,"Melakukan analisa kelayakan konsumen (bila diperlukan visit customer/tempat usaha) untuk seluruh pembiayaan produkMelakukan verifikasi by phone/ cross checking atas hasil survey marketing atas domisili, kepemilikan unit dan pekerjaan konsumenMemberikan hasil analisa kelayakan dan memberikan persetujuan atas transaksi yang menunjukkan hasil di atas standarMemberikan rekomendasi atas hasil analisa calon debitur menggunakan 1P5CKualifikasi:D3 / S1 segala jurusuan / PerbankanMemiliki 1 tahun pengalaman dalam bidang yang sesuai untuk posisi iniPengalaman di BPR / perbankan lebih disukaiUsia maksimal 30 TahunKemampuan yang harus dimiliki: excel, IDEB,mempunyai Komunikasi yang baikBersedia ditempatkan di seluruh cabangMampu bekerja dibawah tekanan dan bersedia lemburSUDAH VAKSIN BOOSTER COVID19, minimal vaksin pertama dan kedua (menunjukkan bukti vaksin)",https://www.jobstreet.co.id/id/job/74216842?type=standard&ref=search-standalone,74216842,DATA,not_written,not_written,not_written
Credit Analyst Ternate,PT SUZUKI FINANCE INDONESIA,Ternate,not_written,Perbankan Layanan Finansial,Analisis Pelaporan,Not Written,2024-03-17,Full time,"Kualifikasi :Pendidikan minimal S1Usia maksimal 38 tahunMemiliki pengalaman sebagai Credit Analyst selama 1 - 2 tahunMemiliki pengalaman kerja di Perusahaan PembiayaanDetail oriented dan memiliki kemampuan analisa yang baikDapat mengoperasikan Ms. Office terutama Microsoft ExcelMampu bekerja di bawah tekananDiutamakan yang berdomisili di daerah TernateTugas dan tanggung jawab:Melakukan analisa terhadap kelayakan pembiayaan dari aplikasi kredit konsumen dengan cepat dan akurat. Memeriksa kelengkapan data calon konsumen dan membantu kontrol dokumen Pending dari CMO agar segera dilengkapi.Melakukan verifikasi dan validasi terhadap dokumen persyaratan kredit yang diajukan konsumen di dalam aplikasi kredit, Dokumen Identitas, Dokumen Penghasilan, Dokumen Kepemilikan Rumah.Melakukan analisa secara menyeluruh (kuantitatif dan kualitatif) dengan menggunakan metode 1P+8C untuk menilai tingkat kelayakan pembiayaan calon konsumen.Melaksanakan seluruh aktivitas-aktivitas yang berhubungan dengan tugasnya sebagai CA dengan baik dan bertanggung jawab terhadap segala aktivitas yang telah dilakukannya.",https://www.jobstreet.co.id/id/job/74056779?type=standout&ref=search-standalone,74056779,DATA,not_written,not_written,not_written
Analyst Compliance Stock Taking,PT AMMAN MINERAL NUSA TENGGARA,Sumbawa,10000000.0,Perbankan Layanan Finansial,Kepatuhan Resiko,Compliance Analyst,2024-03-16,Full time,"ANALYST COMPLIANCE (STOCK TAKING) Some of your duties will include:• Responsible for suggesting enhancements to policies and procedures in the event of reoccurring inventory accuracy within the warehouse group. This position also works in conjunction with internal and external audits groups during site review and compliance testing within warehouse areas.  Compliance Analyst is also responsible to track the issuance, dispatch and incoming receipt of repairable components.• To conduct self-assessment audits to ensure individual warehouses are performing their duties in adherence to established policies and procedures.• To perform physical inventory cyclic stocktaking at all warehouse locations.• To monitor warehouse operations areas to ensure adherence to policies and procedures.• To audit document control within the warehouse data input area.• Performs physical cyclic stocktaking at all warehouses and lay down locations and investigates variances.• Prepare inventory adjustment sheets and forward though to immediate supervisor for review.• Prepares reports advising management of count discrepancies found by warehouse locations.• Performs audits and inspections in the data input area to ensure documentation is processed in an accurate and timely manner in accordance with policies and procedures.• Coordinates with Administration Coordinators to investigate and resolve negative stock-on-hand balances.• Performs physical inspection of Capitalized and Insurance items to ensure inventory is stored in an appropriate manner that protects its condition.• Checks material-in-transit reports to determine if inventory has been physically received but not yet acquitted.• Review warehouse non-action reports to monitor warehouse service level performance.• Recommends stock preservation to warehouse supervisors for items that require special storage requirements.• Coordinates with user departments to ensure that technical inspections are performed on repaired items prior to storage.• Control secure cyclic count records through centralized filing for all warehouse counts performed.• Other duties as assigned. What skills and experience do you need?• Tertiary degree in engineering, supply chain or equivalent;• Minimum 5 years of experience in procurement and logistics management in Mining/ EPC Industry with a minimum 3 of those years working in a similar position as Analyst Compliance (Stock Taking) in multi warehouse locations.• Previous experience in SAP would be preferable.• Excellent communication skills in English both verbal and written and computer literate. Please share your CV specifically by mentioning your detail experiences, responsibilities, and skills in accordance with the requirements needed for the position you applied. Send your application by email to [email protected] (not more than 1000kb with put the Job Title_Name (WHS) on your subject) no later than 5 Mar 2024.Only qualified, short-listed applicants will be contacted for furthers process Please be aware of certain frauds or misinformation regarding recruitment advertising on behalf of Amman.co.id We never ask for any payments whatsoever from applicants or candidates during the recruitment process. We never ask applicants or candidates to use specific travel agent services to make arrangements for transportation and accommodation during the recruitment process.",https://www.jobstreet.co.id/id/job/74021783?type=standout&ref=search-standalone,74021783,DATA,month,not_written,IDR
Credit Analyst Motor Surabaya,PT MEGA CENTRAL FINANCE,Surabaya,not_written,Perbankan Layanan Finansial,Analisis Pelaporan,Not Written,2024-03-17,Full time,"Tugas & Tanggung Jawab :Melakukan analisa kelayakan kredit calon konsumen berdasarkan data pengajuan kredit konsumenMelakukan analisa performance kredit dari bisnis yang terkait, dan memberikan rekomendasi kebijakan kredit yang perlu diterapkanMelakukan pengembangan system / process analisa kelayakan kredit konsumenKualifikasi :Usia maksimal 35 tahunMemiliki pengalaman di bidang credit / risk minimal 2 tahun di perusahaan pembiayaan Mobil, Motor & Dana TunaiPendidikan minimal S1 (semua jurusan)Dapat mengoperasikan komputer, Ms. Office dan terbiasa mengolah dataAnalitis, detail, tekun dan suka bekerja dengan angkaMemiliki standar kerja yang tinggiIndependent dan mampu bekerja di bawah tekananSiap mobile Penempatan : AREA SURABAYA",https://www.jobstreet.co.id/id/job/74115394?type=standard&ref=search-standalone,74115394,DATA,not_written,not_written,not_written
It Data Center Operation,PT AKR CORPORINDO TBK,Jakarta Barat,not_written,Teknologi Informasi Komunikasi,Teknik Jaringan,Not Written,2024-03-16,Full time,"Job Descriptions:1. Define standards for Data center, server rooms and storage offering a range of service levels. 2. Manage all the data center deployment and operations internally and ensure alignment with vendors. 3. Maintain the data center equipment, such as managing and installing custom upgrades, replacing cables, components and accessories; maintaining records and drawing schematics of the center to detail what equipment is installed. 4. Manage the intake of technology equipment deliveries, ensuring safe, secure receipt & storage of data center equipment and handover to installation teams. 5. Maintain accurate and timely updates related to purchase orders, inventory. 6. Perform any other assignment given by superior  Job Requirements: 1. Good knowledge about Data center, server rooms and storage offering a range of service levels2. Good knowledge about Server, Storge and VM Ware or virtualization3. Dept knowledge about operating system (Windows, Linux, VMware).4. Have experience to handle window server (Active directory, Domain Name Server, GPO) and linux server (centos, redhat, debian).5. Experience to Backup and restore Database.6. Experience about Virtualisasi (HCI), replikasi.7. Have experience / knowledge about servers both hardware and software and other server devices8. Have a good knowledge about active directory and how to implementation9. Have the ability to troubleshoot existing problems10. Good experience in troubleshooting.11. Proficient in designing, operating, and maintaining server. systems.",https://www.jobstreet.co.id/id/job/74051286?type=standard&ref=search-standalone,74051286,DATA,not_written,not_written,not_written
Financial Analyst,PT MEGA NIAGA SEJAHTERA,Bogor,not_written,Perbankan Layanan Finansial,Perbankan Finansial Investasi Korporat,Not Written,2024-03-17,Full time,"Kualifikasi:Kandidat memiliki gelar Sarjana dari universitas terkemuka jurusan Akuntansi, Perbankan atau Keuangan dengan IPK minimal 3,00 dari 4,00Lulusan baru atau berpengalaman kerja 0-1 tahun di bidang terkait dipersilakan untuk melamar.Mengetahui dasar-dasar akuntansi, perpajakan, AR, AP dan costingPengetahuan yang baik tentang laporan keuangan, laporan pajak dan laporan lainnyaPengalaman mengelola proyek (menjadi nilai tambah)Deskripsi PekerjaanBertanggungjawab dalam pembuatan Plant do Check Action (PDCA) terkait proses keuangan di Divisi F&ABertanggungjawab dalam pembuatan Problem Identification Corrective Action (PICA) di Divisi F&ABertanggungjawab dalam monitoring KPI Divisi F&ABertanggungjawab dalam pelaporan KPI Divisi F&A setiap bulan",https://www.jobstreet.co.id/id/job/74141097?type=standard&ref=search-standalone,74141097,DATA,not_written,not_written,not_written
Data Analyst,PT BISTEM JAYA MANDIRI,Jakarta Timur,7000000.0,Konsultasi Strategi,Analis,Not Written,2024-03-16,Full time,"Job Description:Membuat grafik, visualisasi data sales, pengamatan tren pasarMenganalisa data survey marketingMengakomodasi kebutuhan data, informasi, dan analisis marketing dan salesMemastikan ketersediaan data sebagai pendukung pengambilan keputusan dan strategi perusahaan Requirements:Minimal S1 jurusan Statistika, Sistem informasi, dan jurusan lain yang in line dengan job desc sebagai Data AnalystMemiliki pengalaman minimal 3 tahun menjadi Data AnalystWajib mahir menggunakan Microsoft Office, terutama excel seperti Pivot, Vlookup, dllMemiliki pemahaman menggunakan tools/software pengolahan dan visualisasi data",https://www.jobstreet.co.id/id/job/73922209?type=standout&ref=search-standalone,73922209,DATA,month,not_written,IDR
Database Administrator,PT KREDIT PINTAR INDONESIA,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Pengembangan Administrasi Database,Not Written,2024-03-16,Full time,"Job Description :Identifying user needs and managing databasesPerform installation, configuration, and maintenance of database software.Create and test database structure modifications when necessaryUser Access and Data management - Manage databases and update permissionsMerging the old database with the new oneBack up and restore data to prevent data loss (data loss)Manage Disaster Recovery and database backup strategies.Manage, maintain, and monitor databases.Manage database security and implement appropriate security policies. Job Requirements:Bachelor's degree in Computer Science, Information Technology, or related field.In-depth knowledge of relational database systems such as MySQL, PostgreSQL, or SQL Server Strong SQL programming skills Practical experience with database administration, including installation, maintenance, and recovery.Strong analytical skills and ability to solve problems effectively.In-depth understanding of database security, backup and recovery, and performance monitoring requirementsGood communication skills in English and ability to work in a team.Good analytical skill, trouble shooting and handle the incident management and can think out of the box.Minimum 3 years’ experience as DBA",https://www.jobstreet.co.id/id/job/74027950?type=standard&ref=search-standalone,74027950,DATA,not_written,not_written,not_written
Specialist Database Temenos,PT PLANA NETWORKS INDONESIA,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Pengembangan Administrasi Database,Not Written,2024-03-17,Kontrak,"Job Description :Daily administration and daily operation of Oracle Database Server, MSSQL, JBoss, including performance and resource monitoring and tuning, deploying structure modification, resolving deadlocks, creating and recreating indexes, triggers, manage accesses and privilegesPerform capacity planning, design, and plan database instance installation and deploymentPerform backup and restore, handle database Disaster Recovery Operation and Business Continuity PlanDevelop and establish documentations in regards to deployments, standards and proceduresData migration (any DB)",https://www.jobstreet.co.id/id/job/74086766?type=standout&ref=search-standalone,74086766,DATA,not_written,not_written,not_written
Senior Data Engineer,PT KREDIT PINTAR INDONESIA,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Pengembangan Administrasi Database,Not Written,2024-03-16,Full time,"Job Responsibilities  :- Develop and maintain data infrastructure, databases, and data pipelines.- Design, develop, and maintain ETL processes to move and transform data between systems.- Ensure data availability, reliability, and scalability.- Collaborate with other teams to integrate data systems.",https://www.jobstreet.co.id/id/job/74027227?type=standard&ref=search-standalone,74027227,DATA,not_written,not_written,not_written
Treasury Consultant Analyst,CCK FINANCIAL SOLUTIONS,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Konsultan,Not Written,2024-03-16,Full time,"CCK specialises in the development, support, and implementation of treasury systems. CCK’s Head Office is based in Perth, with offices in Sydney, Kuala Lumpur, Manila, and Jakarta.Our product “Guava” is a fully integrated treasury management system covering all aspects of treasury from front-office dealing, middle-office risk management, back-office operations, settlements, and accounting.We are seeking a Treasury Consultant/Analyst for the Indonesian office, who will be responsible for providing key services to the company’s client base, which include ongoing support and advisory services to existing clients, testing and troubleshooting, assisting system implementations, and providing training.CCK interactions with clients are a hybrid model. So, whilst some of the work can be remote, you will be expected to travel for on-site Implementations, training, and consultancy services. As a result, this role needs to be prepared for travel when new on-site projects commence.The candidates will require:Good understanding of financial market instruments Tertiary qualifications in mathematics, finance, and/or accountingStrong analytical skills and quantitative abilityExcellent communication skills both written and oralWe will look favorably on someone that has:Previous experience in dealing, risk management, operations, or accounting within a treasury and banking environmentWorked on system implementation projects in the banking/treasury areasThe person must have the following personal traitsTeam orientated but also a self-motivated self-starter Ability to work in a high-pressure environmentKeen learner looking to expand skill sets and knowledge baseEnjoys challengesMotivated and a quick learnerEnjoys problem-solving  Be accountable in an impact and results-driven organizationFlexible with working hours / working long hours when necessaryResponsibilities of the role include Assist Senior Consultants with system implementations of Guava Suite components covering the following key functionalities;Business ReviewsGuava database build and configuration Report developmentSpecifying interface requirements User Acceptance testingData MigrationParallel Run Live RunClient Support. Troubleshooting of reported issues and providing solutions.Testing of New software releases, new enhancements, and functionality improvements.Providing training to clients.Other consultancy services as required",https://www.jobstreet.co.id/id/job/73918327?type=standout&ref=search-standalone,73918327,DATA,not_written,not_written,not_written
Principal Community Relation Analyst Wfo Ntb Id,PT PERSOLKELLY RECRUITMENT INDONESIA,Nusa Tenggara Barat,not_written,Pemasaran Komunikasi,Relasi Publik Urusan Perusahaan,Not Written,2024-03-09,Kontrak,"Position : Principal Community Relation AnalystLocation : Dompu, NTBRole Summary & Responsibility : As a Principal Community Relations Analyst, he/she will play a pivotal role in ensuring that Company operations align with community interests, particularly in regions affected by mining activities. He/she will be responsible for conducting social impact assessments to identify and mitigate potential negative effects on local communities. His/her expertise in management, conflict resolution, and understanding of pertinent laws and regulations will be crucial in fostering positive relationships and sustainable practices.Social Impact Assessment: Conduct thorough assessments to evaluate the potential social implications of mining operations on local communities. Identify key stakeholders and engage in meaningful dialogue to understand their concerns and needs.Mitigation Strategies: Develop comprehensive strategies to mitigate adverse effects on communities, including but not limited to environmental degradation, displacement, and socio-economic disruptions. Collaborate with relevant departments to implement these strategies effectively.Community Engagement: Establish and maintain strong relationships with community leaders, organizations, and residents. Facilitate regular communication channels to address grievances, gather feedback, and foster mutual understanding.Conflict Resolution: Act as a mediator in resolving conflicts between the company and community stakeholders. Employ diplomatic skills and negotiation techniques to find mutually beneficial solutions and prevent escalation of tensions.Compliance and Regulatory Adherence: Stay updated on local and national laws, regulations, and policies relevant to mining activities and community relations. Ensure that company practices align with legal requirements and industry standards.Training and Capacity Building: Provide training and guidance to internal teams on best practices for community engagement and social responsibility. Empower colleagues to understand and prioritize the needs of affected communities.Monitoring and Reporting: Establish monitoring mechanisms to track the progress of community relations initiatives and assess their impact. Prepare regular reports and presentations for management, stakeholders, and regulatory bodies as required.. Requirement :Bachelor's or Master's degree in Sociology, Anthropology, Social Science, or a related field. Advanced degree preferred.More than 8 years in experience dealing with extractive industry external/ community relations or similar.Proven experience in conducting social impact assessments within the context of mining or extractive industries.Strong understanding of community development principles, stakeholder engagement strategies, and conflict resolution techniques.Familiarity with local and national laws, regulations, and policies governing mining operations and community relations",https://www.jobstreet.co.id/id/job/74324229?type=standard&ref=search-standalone,74324229,DATA,not_written,not_written,not_written
Database Section Head It,NOT WRITTEN,Jakarta Barat,not_written,Teknologi Informasi Komunikasi,Pemimpin Tim,Not Written,2024-03-17,Full time,"Database Section Head     Qualifications :A bachelor’s degree in computer science, engineering, or a related fieldExperienced as Business Inteligence & Analyst, data scientist, data analyst, or data engineerExperinced working with one or more query languages (e.g Structured Query Language, R, ect)Familiar with the use of analytical languages such as PythonAbility to analyze data challenges and proposesolution, and comfortable working with large numbers/data setsExellent communication, negotiation, and presentation skillsWilling to work on Saturday (half day working)Job Descriptions :Lead the design and implementation of scalabledata solutions, ensuring they meet company business requirementsGenerate predictive & prescriptive reports and analyse all workstreams to provide and support data-driven decision-makingGenerate actionable insights that can be used to support or design new strategiesProvide technical guidance and support to teams members, ensuring the delivery of high-quality solutionsSubstitute the subordinate (data engineer or data scientist) if the position is vacant or unavailableOptimize and tune existing data pipelines for performance and efficiencyResponsible for the availability andsecurity of the company database",https://www.jobstreet.co.id/id/job/74140265?type=standard&ref=search-standalone,74140265,DATA,not_written,not_written,not_written
Senior Financial Analyst,NOT WRITTEN,Karawaci,not_written,Akuntansi,Akuntansi Pelaporan Finansial,Not Written,2024-03-17,Full time,"Job Description: Prepare monthly OTR Report and Monthly Analysis report for Healthcare business Collect and calculate manual adjustments required for Monthly Analysis file. Submit data to accounting, related with manual adjustments, for SME analysis  Prepare supporting for FP deck analysis and also materials from participant, for SME & FP meeting  Prepare supporting for BoD/BoC deck & meeting and also collect supporting slides from PIC, related with BoD deck  Prepare supporting for CVC excel file  Upload monthly closing data to PowerBI, mainly for TWC calculations  Maintain & enhances Weekly Report & Estimates  Submit closing data to LK personnel  Assist in yearly Budget process & Quartely Forecast  Actively adding reporting to PowerBI, to replace the manual reporting Requirement:Min Bachelor from Accounting major Min 3 years experience working in related positions Understand accounting process & business process       Can read & analyze financial statement        Understand accounting consolidation process & journal entry       Proficient in Ms. Excel & Power pointAvailable to work onsite at Karawaci",https://www.jobstreet.co.id/id/job/74139503?type=standard&ref=search-standalone,74139503,DATA,not_written,not_written,not_written
Retail Data Analyst Manager,PT DUTA INTIGUNA YASA MR DIY,Jakarta Raya,not_written,Pemasaran Komunikasi,Penelitian Analisis Pasar,Not Written,2024-03-16,Full time,"Job Description1. Data Collection and Management:- Gather retail data from various sources, ensuring accuracy and completeness.- Maintain organized databases and data repositories for efficient access and analysis.2. Reporting and Presentation:- Generate regular reports, dashboards, and presentations summarizing analysis findings.- Communicate insights to management, facilitating data-driven decision-making.3. Cross-functional Collaboration:- Collaborate with other units and departments to align strategies with data-driven insights.- Provide support and guidance to teams in implementing recommended strategies.4. Data Analysis:- “SALES DATA”: Identify sales performance, providing actionable recommendations.- “UTILITY EXPENSES”: Identifying optimization opportunities.- “SALARY EXPENSES”: Identifying for cost-effectiveness and efficiency.- “MANPOWER TURNOVER DATA”: Understand its impact, and develop retention strategies.- “STOCK LOSS DATA”: Determine root causes and prevention strategies.- “STOCK LEVELS”: Collaborate with warehouse, ITDM, and retail teams for optimization.- “FESTIVAL SEASON OPERATING”: Analyst sales and expenses to closure or opening.5. Market Intelligence:- Survey and collect market trends, competitor strategies, and consumer behaviour data.- Provide insights and strategic recommendations.Requirements :Min. Bachelor Degree of Management / Finance / Information Technology / Information SystemFluent in Excel, SQL, Phyton / Power BIExperience in handle market research & feasibility studyGood in presentation skills and reporting",https://www.jobstreet.co.id/id/job/73944401?type=standard&ref=search-standalone,73944401,DATA,not_written,not_written,not_written
Claim Analyst Non Mv Marine,PT LIPPO GENERAL INSURANCE TBK,Tangerang,not_written,Teknik,Manajemen,Not Written,2024-03-17,Full time,"Tanggung Jawab :Bertanggung jawab terhadap proses register dan pembayaran klaim asuransi non motor yang diajukan nasabah Mempersiapkan data-data klaim, baik untuk keperluan internal maupun eksternal klaimMembuat dan menyiapkan laporan-laporan (weekly, monthly, dan lainnya)Persyaratan :S1 jurusan Teknik Perkapalan/Perikanan/Kelautan, fresh graduate dipersilakan melamarNilai plus apabila memiliki pengalaman handle claim marine cargoDetail dan teliti; memiliki kemampuan berpikir kritis dan logika yang baikMengetahui konsep/pola kerja Asuransi UmumMampu berkomunikasi dengan baik dalam bahasa Inggris",https://www.jobstreet.co.id/id/job/74085151?type=standard&ref=search-standalone,74085151,DATA,not_written,not_written,not_written
Mill Analyst,HPI AGRO,Pontianak,not_written,Akuntansi,Analisis Pelaporan,Not Written,2024-03-17,Full time,"Melakukan Analisa data Produksi (Output, Kualitas, Breakdown, Over time, dll) dan memberikan summary data untuk action lebih lanjutBekerja sama dengan Mill Manager & KTU untuk pengumpulan data-data yg dibutuhkan untuk support operasionalMemastikan implementasi system (SAP dan system lainnya) di Mill dilakukan sesuai SOP, sehingga membantu operasional dan memastikan disiplin administrasiMenganalisa DPU Payroll & Overtime dari masing-masing Mill dan submit ke Head of Mill & EngineeringKualifikasi:Pendidikan Minimal S1 Akuntansi / Pertanian / KehutananBerpengalaman Minimal. 5 tahun dibidang Mill, penggunaan System SAP atau data analystMemiliki kemampuan analisa, leadership serta komunikasi yang sangat baikBersedia ditempatkan di seluruh unit lokasi perusahaan, terutama Kalimantan Barat area",https://www.jobstreet.co.id/id/job/74111633?type=standout&ref=search-standalone,74111633,DATA,not_written,not_written,not_written
Credit Analyst Motor Semarang,PT MEGA CENTRAL FINANCE,Semarang,not_written,Perbankan Layanan Finansial,Analisis Pelaporan,Not Written,2024-03-17,Full time,"Tugas & Tanggung Jawab :Melakukan analisa kelayakan kredit calon konsumen berdasarkan data pengajuan kredit konsumenMelakukan analisa performance kredit dari bisnis yang terkait, dan memberikan rekomendasi kebijakan kredit yang perlu diterapkanMelakukan pengembangan system / process analisa kelayakan kredit konsumenKualifikasi :Usia maksimal 35 tahunMemiliki pengalaman di bidang credit / risk minimal 2 tahun di perusahaan pembiayaan Mobil, Motor & Dana TunaiPendidikan minimal S1 (semua jurusan)Dapat mengoperasikan komputer, Ms. Office dan terbiasa mengolah dataAnalitis, detail, tekun dan suka bekerja dengan angkaMemiliki standar kerja yang tinggiIndependent dan mampu bekerja di bawah tekananSiap mobile Penempatan : AREA SEMARANG",https://www.jobstreet.co.id/id/job/74115451?type=standard&ref=search-standalone,74115451,DATA,not_written,not_written,not_written
