job_title,company_name,job_location,work_place,salary_range,more_detail_link,job_id,work_type,category,sub_category,role
IT Support,PT Zyrexindo Mandiri Buana Tbk,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/baf912b4-6479-4fdc-9270-196f50a74965?utm_referrer=explore,baf912b4-6479-4fdc-9270-196f50a74965,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
SQA Automation,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/sqa-automation/9b11d40c-f4ec-4f67-9bae-391779066559?utm_referrer=explore,9b11d40c-f4ec-4f67-9bae-391779066559,full_time,Computer & Information Technology,Hardware Development,Automation Engineer
SQA Manual,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/sqa-manual/ca809ba1-b0f5-4ca9-a18f-3fed8e7af5f3?utm_referrer=explore,ca809ba1-b0f5-4ca9-a18f-3fed8e7af5f3,full_time,Computer & Information Technology,Software,Software Engineer
Data Engineer,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-engineer/de7a743e-cc95-484a-b495-f67872425cd3?utm_referrer=explore,de7a743e-cc95-484a-b495-f67872425cd3,full_time,Computer & Information Technology,Data,Data Engineer
Project Quality Assurance,PT Kilau Energi Infotama,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp4,8jt-Rp5jt",https://glints.com/id/opportunities/jobs/project-quality-assurance/82784e76-27c5-4526-9ff7-d155ce2f929f?utm_referrer=explore,82784e76-27c5-4526-9ff7-d155ce2f929f,contract,Computer & Information Technology,QA & Software Testing,QA Tester
Frontend Engineer,PT. RASTEK INOVASI DIGITAL,"Lengkong, Bandung, Jawa Barat",Kerja di kantor,Rp4jt-Rp6jt,https://glints.com/id/opportunities/jobs/frontend-engineer/ae114be6-9a8a-4baa-89fd-0be43e772c49?utm_referrer=explore,ae114be6-9a8a-4baa-89fd-0be43e772c49,full_time,Computer & Information Technology,Frontend Development,Frontend Engineer
AI Engineer,PT. Nawa Data Solutions,"Kelapa Dua, Tangerang, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/ai-engineer/ff079822-ec05-408d-964e-c6e9f455f3cc?utm_referrer=explore,ff079822-ec05-408d-964e-c6e9f455f3cc,contract,Computer & Information Technology,Artificial Intelligence,AI Engineer
Network and System Engineer,PT Indonesia Satu Tujuh Group,"Pesanggrahan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/network-and-system-engineer/d7323071-2f8b-4719-89db-1fe980214e4d?utm_referrer=explore,d7323071-2f8b-4719-89db-1fe980214e4d,full_time,Computer & Information Technology,"Network, System & Database Admin",System Engineer
Middle Data Scientist,PT Neural Technologies Indonesia (Official),"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/middle-data-scientist/296e4c8b-0d01-4fcd-90c9-02d9c34c2ae1?utm_referrer=explore,296e4c8b-0d01-4fcd-90c9-02d9c34c2ae1,contract,Computer & Information Technology,Data,Data Scientist
SENIOR SYSTEM ADMINISTRATOR,PT Indonesia Satu Tujuh Group,"Pesanggrahan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/senior-system-administrator/d5fc3d8c-7724-4d93-8622-b68cc24fd1e4?utm_referrer=explore,d5fc3d8c-7724-4d93-8622-b68cc24fd1e4,full_time,Computer & Information Technology,"Network, System & Database Admin",System Administrator
WEB DEVELOPER,PT Indonesia Satu Tujuh Group,"Pesanggrahan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/web-developer/fce2bc6a-255e-4f74-98a6-15be7a6010f2?utm_referrer=explore,fce2bc6a-255e-4f74-98a6-15be7a6010f2,full_time,Computer & Information Technology,Software,Developer
Oracle Developer,PT Avows Technologies,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp14jt-Rp15jt,https://glints.com/id/opportunities/jobs/oracle-developer/efe34bcb-43a7-4267-abf3-411392736362?utm_referrer=explore,efe34bcb-43a7-4267-abf3-411392736362,contract,Computer & Information Technology,Software,Developer
Teknisi Timbangan,PT Karya Gemilang Utama,"Bekasi Utara, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/teknisi-timbangan/e31052d2-f4b0-4678-840b-0924be4a7642?utm_referrer=explore,e31052d2-f4b0-4678-840b-0924be4a7642,full_time,Computer & Information Technology,Electronic & Semiconductor,Electrical Engineer
Web Developer,Kellner Simora International,"Pancoran, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp100rb,https://glints.com/id/opportunities/jobs/web-developer/aa173e09-d09a-4016-b3ce-451fbb36c0f1?utm_referrer=explore,aa173e09-d09a-4016-b3ce-451fbb36c0f1,full_time,Computer & Information Technology,Software,Web Developer
DevOps Engineer,PT. Teknologi Kode Indonesia,"Kemantren Umbulharjo, Yogyakarta, DI Yogyakarta",Kerja di kantor,Rp5jt-Rp7jt,https://glints.com/id/opportunities/jobs/devops-engineer/2abd7315-a153-4d67-b6bc-0a867dbfea03?utm_referrer=explore,2abd7315-a153-4d67-b6bc-0a867dbfea03,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Devops Engineer
IT - Backend Developer,Tri Sapta Jaya,"Cakung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-backend-developer/1839ea31-b96b-4a91-9ad4-42d99daa57f0?utm_referrer=explore,1839ea31-b96b-4a91-9ad4-42d99daa57f0,internship,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Enterprise Support Engineer,PT. Equnix Business Solutions,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp5jt-Rp8jt,https://glints.com/id/opportunities/jobs/enterprise-support-engineer/31ba2ad9-460b-4be6-b7ec-ab1b0750e2e7?utm_referrer=explore,31ba2ad9-460b-4be6-b7ec-ab1b0750e2e7,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Planner,PT. KARYA ABADI INDOTECH,"Muara Enim, Muara Enim, Sumatera Selatan",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/planner/e8d8966e-0fc3-4e97-987f-19652155bce7?utm_referrer=explore,e8d8966e-0fc3-4e97-987f-19652155bce7,contract,Computer & Information Technology,Software,Staff Engineer
Product Monitoring Staff (Penempatan Semarang),CV. Solusi Arya Prima - Bali,"Gajah Mungkur, Semarang, Jawa Tengah",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/product-monitoring-staff-penempatan-semarang/2347d1a1-de24-47d1-a2d7-432150e1ba45?utm_referrer=explore,2347d1a1-de24-47d1-a2d7-432150e1ba45,full_time,Computer & Information Technology,Artificial Intelligence,AI Engineer
Software Engineer,PT. RASTEK INOVASI DIGITAL,"Lengkong, Bandung, Jawa Barat",Kerja di kantor,Rp5jt-Rp7jt,https://glints.com/id/opportunities/jobs/software-engineer/1aae5dcf-09ea-441c-956a-de9e2847152c?utm_referrer=explore,1aae5dcf-09ea-441c-956a-de9e2847152c,full_time,Computer & Information Technology,Software,Software Engineer
Teknisi,Pt Murni Solusindo Nusantara,"Cengkareng, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp100rb,https://glints.com/id/opportunities/jobs/teknisi/ad62e7f3-29ef-42ee-8d11-23c23b28f802?utm_referrer=explore,ad62e7f3-29ef-42ee-8d11-23c23b28f802,daily,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer
Principal Data Scientist,Hukumonline.com,"Pasar Minggu, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/principal-data-scientist/f0f06c6f-4e73-4bd8-8b4a-e51974709b5f?utm_referrer=explore,f0f06c6f-4e73-4bd8-8b4a-e51974709b5f,full_time,Computer & Information Technology,Data,Data Scientist
Android/PHP Developer Manager,Pt Finansia Aira Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp10jt-Rp20jt,https://glints.com/id/opportunities/jobs/android-php-developer-manager/a09f272a-fd98-4e4f-86c9-c4a14174a301?utm_referrer=explore,a09f272a-fd98-4e4f-86c9-c4a14174a301,full_time,Computer & Information Technology,Mobile Development,Android Developer
Python Developer,PT Indocyber Global Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/python-developer/c02bb765-78a8-46d9-a26b-b34e29a75f25?utm_referrer=explore,c02bb765-78a8-46d9-a26b-b34e29a75f25,full_time,Computer & Information Technology,Backend Development,Backend Developer
Java BackEnd Developer,PT. RASTEK INOVASI DIGITAL,"Lengkong, Bandung, Jawa Barat",Kerja di kantor,Rp4jt-Rp6jt,https://glints.com/id/opportunities/jobs/java-backend-developer/09226607-25cb-45da-89d8-c4842e231166?utm_referrer=explore,09226607-25cb-45da-89d8-c4842e231166,full_time,Computer & Information Technology,Backend Development,Backend Developer
ODOO Developer,PT Doodex Jaya Makmur,"Kapanewon Ngaglik, Sleman, DI Yogyakarta",Kerja di kantor,Rp4jt-Rp6jt,https://glints.com/id/opportunities/jobs/odoo-developer/30c45573-4c66-439d-82e0-925b823e1d07?utm_referrer=explore,30c45573-4c66-439d-82e0-925b823e1d07,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Teknisi Smartphone,PT. Sinar Jaya Komunika,"Banjarmasin Barat, Banjarmasin, Kalimantan Selatan",Kerja di kantor,"Rp2,3jt-Rp3jt",https://glints.com/id/opportunities/jobs/teknisi-smartphone/7dcb69ae-2d1c-4a5e-a93e-753d86198568?utm_referrer=explore,7dcb69ae-2d1c-4a5e-a93e-753d86198568,contract,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer
AI Engineer,Synapsis.id,"Makasar, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/ai-engineer/316fe2c0-051f-45cc-ac91-fb1836aa5d23?utm_referrer=explore,316fe2c0-051f-45cc-ac91-fb1836aa5d23,full_time,Computer & Information Technology,Artificial Intelligence,AI Engineer
Teknisi Mesin Digital Printing,PT. Deprintz Sukses Sejahtera,"Tandes, Surabaya, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/teknisi-mesin-digital-printing/0611682d-fc9f-44c9-9a89-9d5a9a5872e3?utm_referrer=explore,0611682d-fc9f-44c9-9a89-9d5a9a5872e3,contract,Computer & Information Technology,Electronic & Semiconductor,Electrical Engineer
Data Engineer,PT Adinata Mitra Solusi,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp15jt,https://glints.com/id/opportunities/jobs/data-engineer/2840374a-b231-4d55-93b6-afc034f2196f?utm_referrer=explore,2840374a-b231-4d55-93b6-afc034f2196f,full_time,Computer & Information Technology,Data,Data Engineer
POWER BI ENGINEER,Pt Kreator Solusi Informasi,"Cakung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Rp5jt-Rp6jt,https://glints.com/id/opportunities/jobs/power-bi-engineer/91c3abef-bd86-4a3c-8c96-72748aa6f225?utm_referrer=explore,91c3abef-bd86-4a3c-8c96-72748aa6f225,full_time,Computer & Information Technology,Data,Data Engineer
System Network Engineering,PT. RAKHASA ARTHA WISESA,"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp100rb,https://glints.com/id/opportunities/jobs/system-network-engineering/0ac60f90-c95f-49e9-8529-70764d3906ac?utm_referrer=explore,0ac60f90-c95f-49e9-8529-70764d3906ac,full_time,Computer & Information Technology,Data,Data Entry
iOS (Swift) Developer,MadeIndonesia,"Kapanewon Ngaglik, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/ios-swift-developer/e413ae9e-1d36-4b8f-bdba-b872f50e3f81?utm_referrer=explore,e413ae9e-1d36-4b8f-bdba-b872f50e3f81,full_time,Computer & Information Technology,Software,Software Engineer
Tech Project Manager,PT. Barrans Global Mandiri,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/tech-project-manager/ae0036c4-db2c-4f59-9072-61e32c483577?utm_referrer=explore,ae0036c4-db2c-4f59-9072-61e32c483577,full_time,Computer & Information Technology,Senior Technical Position,Technical Manager
Backend Developer,PT ICP Cipta Prima,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Rp4jt-Rp8jt,https://glints.com/id/opportunities/jobs/backend-developer/edebcf3b-45b4-41bd-b3ee-f04a1e1acac7?utm_referrer=explore,edebcf3b-45b4-41bd-b3ee-f04a1e1acac7,full_time,Computer & Information Technology,Backend Development,Backend Developer
AI Engineer,SMARTM2M Indonesia,"Sumur Bandung, Bandung, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/ai-engineer/ec27e77f-1f31-4173-bc65-44cd0b9f15a0?utm_referrer=explore,ec27e77f-1f31-4173-bc65-44cd0b9f15a0,full_time,Computer & Information Technology,Artificial Intelligence,AI Engineer
Backend Engineer (Internship),Nodewave Indonesia,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/backend-engineer-internship/38772e84-0a72-4084-804c-05dfa1975f24?utm_referrer=explore,38772e84-0a72-4084-804c-05dfa1975f24,internship,Computer & Information Technology,Backend Development,Backend Developer
Dokument Control,PT Aneka Dasuib Jaya (Javasuperfood),"Cibodas, Tangerang, Banten",Kerja di kantor,"Rp4jt-Rp4,5jt",https://glints.com/id/opportunities/jobs/dokument-control/a5627b23-4d82-4b04-ba52-9ae65203b190?utm_referrer=explore,a5627b23-4d82-4b04-ba52-9ae65203b190,full_time,Computer & Information Technology,Data,Data Controller
IT Security,PT Adinata Mitra Solusi,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp8,5jt-Rp13jt",https://glints.com/id/opportunities/jobs/it-security/7c0c96b7-32f0-40a5-b75d-60c736f344f9?utm_referrer=explore,7c0c96b7-32f0-40a5-b75d-60c736f344f9,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",System Security
Frontend Developer,PT Bestari Jaya,"Kuta, Badung, Bali",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/frontend-developer/8b7144a8-c60c-4ce6-9743-28e5f7f41277?utm_referrer=explore,8b7144a8-c60c-4ce6-9743-28e5f7f41277,full_time,Computer & Information Technology,Frontend Development,Frontend Engineer
IT Support,PT. RAKHASA ARTHA WISESA,"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,"Rp4,9jt-Rp15jt",https://glints.com/id/opportunities/jobs/it-support/91a2c60e-9682-446c-80b2-99e434433b1e?utm_referrer=explore,91a2c60e-9682-446c-80b2-99e434433b1e,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Android Developer,PT ICP Cipta Prima,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,"Rp5jt-Rp7,5jt",https://glints.com/id/opportunities/jobs/android-developer/bcf27266-8a82-4efb-91b0-59a6622875e4?utm_referrer=explore,bcf27266-8a82-4efb-91b0-59a6622875e4,full_time,Computer & Information Technology,Mobile Development,Android Developer
IT Staff,PT Penta Artha Impressi,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-staff/4ea73cd3-142d-47b5-a3f8-00e38c0a1b8d?utm_referrer=explore,4ea73cd3-142d-47b5-a3f8-00e38c0a1b8d,contract,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Monitoring Keamanan Informasi,PT. Fortech Indotama,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/monitoring-keamanan-informasi/9a5e03fa-df0d-42c5-9759-3cabb6af084b?utm_referrer=explore,9a5e03fa-df0d-42c5-9759-3cabb6af084b,contract,Computer & Information Technology,"Operation, Maintenance & Technical Support",System Security
Java Backend Developer,PT Niaga Expert Teknologi,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/java-backend-developer/7ea9c54a-229e-48cc-9a17-a81b5c33fb35?utm_referrer=explore,7ea9c54a-229e-48cc-9a17-a81b5c33fb35,full_time,Computer & Information Technology,Backend Development,Java Developer
Mobile Developer IOS,PT. RAKHASA ARTHA WISESA,"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp5jt-Rp15jt,https://glints.com/id/opportunities/jobs/mobile-developer-ios/69b27627-5a74-4ebe-be36-6fce8bcd8a8a?utm_referrer=explore,69b27627-5a74-4ebe-be36-6fce8bcd8a8a,full_time,Computer & Information Technology,Software,Programmer
Software Quality Assurance Intern,Zettabyte Pte Ltd,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-quality-assurance-intern/81e5b010-6083-4a1d-97ba-3ddfd80caa17?utm_referrer=explore,81e5b010-6083-4a1d-97ba-3ddfd80caa17,internship,Computer & Information Technology,Software,Software Engineer
REACT DEVELOPER,Pt Kreator Solusi Informasi,"Cakung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Rp5jt-Rp6jt,https://glints.com/id/opportunities/jobs/react-developer/e5fc6165-9caa-4503-8a9f-3be9e30eba0a?utm_referrer=explore,e5fc6165-9caa-4503-8a9f-3be9e30eba0a,full_time,Computer & Information Technology,Software,Software Developer
Associate Business Intelligence,SwipeRx,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/associate-business-intelligence/6598a3d0-d8ec-46ad-b319-5855ca62348d?utm_referrer=explore,6598a3d0-d8ec-46ad-b319-5855ca62348d,contract,Computer & Information Technology,Data,Business Intelligence Analyst
SAP Functional Analyst,PT Acset Indonusa Tbk,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/sap-functional-analyst/437f13bf-ef69-4297-8b4a-278a711333f0?utm_referrer=explore,437f13bf-ef69-4297-8b4a-278a711333f0,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
IT Support,Pt Bali Maya Permai Food Canning Industry,"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/d5200e33-2c5c-4287-8c61-5b559ee5a4bc?utm_referrer=explore,d5200e33-2c5c-4287-8c61-5b559ee5a4bc,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Stock Opname Staff (Audit Stock),CV. Benison Marvels,"Tapos, Depok, Jawa Barat",Kerja di kantor,"Rp4jt-Rp4,5jt",https://glints.com/id/opportunities/jobs/stock-opname-staff-audit-stock/c551d1b5-6786-4677-8bed-3ddd0b7d0bbd?utm_referrer=explore,c551d1b5-6786-4677-8bed-3ddd0b7d0bbd,full_time,Computer & Information Technology,Data,Data Controller
IT Infrastructure Engineer,Jojonomic Pte Ltd,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-infrastructure-engineer/ffebc76e-09eb-4f37-9614-c1947646844b?utm_referrer=explore,ffebc76e-09eb-4f37-9614-c1947646844b,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
